kl,wkl
4, -2.700405
5, -4.996536
6, 3.859314
7, 2.769241
8, 0.680824
9, -2.910062
1, -3.780514
2, 2.680698
3, -0.272139
4, -2.706286
5, -4.994724
6, 3.860647
7, 2.767056
8, 0.681498
9, -2.909566
1, -3.780150
2, 2.680638
3, -0.272679
4, -2.702079
5, -4.995418
6, 3.854405
7, 2.775054
8, 0.680178
9, -2.921433
1, -3.782388
2, 2.683984
3, -0.269782
4, -2.703030
5, -4.993995
6, 3.855637
7, 2.772281
8, 0.684322
9, -2.917845
1, -3.782446
2, 2.683998
3, -0.269764
4, -2.709123
5, -4.992446
6, 3.857492
7, 2.769996
8, 0.684903
9, -2.917149
1, -3.781856
2, 2.683790
3, -0.270229
4, -2.706645
5, -4.993323
6, 3.855539
7, 2.775383
8, 0.682997
9, -2.921395
1, -3.785561
2, 2.686394
3, -0.267199
4, -2.708174
5, -4.992248
6, 3.856790
7, 2.770701
8, 0.686288
9, -2.917565
1, -3.785600
2, 2.686408
3, -0.267193
4, -2.712946
5, -4.990489
6, 3.857545
7, 2.769338
8, 0.686790
9, -2.917349
1, -3.783135
2, 2.684113
3, -0.267525
4, -2.708005
5, -4.995089
6, 3.856878
7, 2.781024
8, 0.675910
9, -2.918928
1, -3.786753
2, 2.690203
3, -0.265076
4, -2.709688
5, -4.992256
6, 3.858017
7, 2.776324
8, 0.683820
9, -2.915746
1, -3.786795
2, 2.690218
3, -0.265069
4, -2.714658
5, -4.990489
6, 3.858878
7, 2.774823
8, 0.684353
9, -2.915487
1, -3.786481
2, 2.690122
3, -0.265542
4, -2.711602
5, -4.991422
6, 3.854281
7, 2.781048
8, 0.682454
9, -2.924851
1, -3.788800
2, 2.692917
3, -0.262584
4, -2.712574
5, -4.990250
6, 3.855521
7, 2.778180
8, 0.685911
9, -2.921192
1, -3.788868
2, 2.692935
3, -0.262562
4, -2.719081
5, -4.988577
6, 3.857520
7, 2.775487
8, 0.686603
9, -2.920365
1, -3.788473
2, 2.692875
3, -0.263122
4, -2.713849
5, -4.989367
6, 3.850127
7, 2.784872
8, 0.685187
9, -2.933627
1, -3.790194
2, 2.695086
3, -0.260064
4, -2.714558
5, -4.988456
6, 3.851386
7, 2.782776
8, 0.687879
9, -2.929904
1, -3.790293
2, 2.695104
3, -0.260022
4, -2.722669
5, -4.986980
6, 3.854842
7, 2.778501
8, 0.688657
9, -2.928082
1, -3.789614
2, 2.694524
3, -0.260668
4, -2.719456
5, -4.989722
6, 3.851787
7, 2.785692
8, 0.682520
9, -2.934921
1, -3.791362
2, 2.696706
3, -0.257604
4, -2.720175
5, -4.988825
6, 3.853047
7, 2.783562
8, 0.685178
9, -2.931188
1, -3.791404
2, 2.696719
3, -0.257595
4, -2.725278
5, -4.987206
6, 3.854224
7, 2.782010
8, 0.685670
9, -2.930830
1, -3.791200
2, 2.696605
3, -0.257915
4, -2.723652
5, -4.988119
6, 3.851668
7, 2.785568
8, 0.683675
9, -2.936423
1, -3.792881
2, 2.699018
3, -0.254905
4, -2.724351
5, -4.987116
6, 3.852920
7, 2.783516
8, 0.686620
9, -2.932748
1, -3.792937
2, 2.699034
3, -0.254889
4, -2.730254
5, -4.985482
6, 3.854614
7, 2.781329
8, 0.687226
9, -2.932120
1, -3.792781
2, 2.699000
3, -0.255180
4, -2.728800
5, -4.985801
6, 3.851889
7, 2.784438
8, 0.686543
9, -2.937950
1, -3.794600
2, 2.701557
3, -0.252207
4, -2.729562
5, -4.984729
6, 3.853135
7, 2.782207
8, 0.689682
9, -2.934300
1, -3.794657
2, 2.701573
3, -0.252191
4, -2.735474
5, -4.983059
6, 3.854808
7, 2.779987
8, 0.690310
9, -2.933672
1, -3.793275
2, 2.699632
3, -0.252692
4, -2.732096
5, -4.987804
6, 3.853582
7, 2.788392
8, 0.678500
9, -2.936721
1, -3.795096
2, 2.701125
3, -0.249522
4, -2.732823
5, -4.987208
6, 3.854848
7, 2.786183
8, 0.680311
9, -2.932877
1, -3.795155
2, 2.701140
3, -0.249504
4, -2.738961
5, -4.985652
6, 3.856820
7, 2.783801
8, 0.680915
9, -2.932111
1, -3.794183
2, 2.700639
3, -0.249971
4, -2.735752
5, -4.987309
6, 3.855276
7, 2.790890
8, 0.677256
9, -2.935521
1, -3.796669
2, 2.704014
3, -0.247127
4, -2.736820
5, -4.985860
6, 3.856497
7, 2.787784
8, 0.681473
9, -2.931967
1, -3.796718
2, 2.704028
3, -0.247113
4, -2.742406
5, -4.984287
6, 3.858077
7, 2.785849
8, 0.682018
9, -2.931420
1, -3.795890
2, 2.703109
3, -0.247481
4, -2.739776
5, -4.987203
6, 3.856909
7, 2.792034
8, 0.675160
9, -2.934168
1, -3.799909
2, 2.705898
3, -0.244513
4, -2.741455
5, -4.986038
6, 3.858149
7, 2.786905
8, 0.678719
9, -2.930380
1, -3.799955
2, 2.705912
3, -0.244501
4, -2.746754
5, -4.984390
6, 3.859460
7, 2.785158
8, 0.679262
9, -2.929947
1, -3.799625
2, 2.705898
3, -0.244985
4, -2.741055
5, -4.984641
6, 3.851083
7, 2.794963
8, 0.678831
9, -2.944363
1, -3.803263
2, 2.709527
3, -0.242144
4, -2.742633
5, -4.983067
6, 3.852315
7, 2.790308
8, 0.683476
9, -2.940726
1, -3.803322
2, 2.709542
3, -0.242124
4, -2.748789
5, -4.981560
6, 3.854399
7, 2.787903
8, 0.684064
9, -2.939912
1, -3.802986
2, 2.709469
3, -0.242598
4, -2.744391
5, -4.982510
6, 3.848183
7, 2.796194
8, 0.682274
9, -2.951629
1, -3.804411
2, 2.712545
3, -0.239729
4, -2.745003
5, -4.981191
6, 3.849414
7, 2.794446
8, 0.686043
9, -2.948113
1, -3.804474
2, 2.712556
3, -0.239703
4, -2.751584
5, -4.979959
6, 3.852132
7, 2.791686
8, 0.686560
9, -2.946973
1, -3.801515
2, 2.708855
3, -0.239818
4, -2.746542
5, -4.986266
6, 3.851936
7, 2.804271
8, 0.670816
9, -2.947461
1, -3.806026
2, 2.712223
3, -0.236907
4, -2.748468
5, -4.984828
6, 3.853179
7, 2.798444
8, 0.675166
9, -2.943700
1, -3.806086
2, 2.712237
3, -0.236886
4, -2.754774
5, -4.983290
6, 3.855340
7, 2.795897
8, 0.675788
9, -2.942827
1, -3.805886
2, 2.712138
3, -0.237182
4, -2.753330
5, -4.984005
6, 3.853202
7, 2.799069
8, 0.674215
9, -2.947527
1, -3.808611
2, 2.716258
3, -0.234465
4, -2.754535
5, -4.982183
6, 3.854403
7, 2.795617
8, 0.679433
9, -2.944086
1, -3.808667
2, 2.716273
3, -0.234448
4, -2.760490
5, -4.980546
6, 3.856216
7, 2.793331
8, 0.680062
9, -2.943390
1, -3.808418
2, 2.716137
3, -0.234804
4, -2.758404
5, -4.981683
6, 3.853232
7, 2.797846
8, 0.677600
9, -2.949849
1, -3.809798
2, 2.717787
3, -0.231710
4, -2.758964
5, -4.981014
6, 3.854487
7, 2.796176
8, 0.679597
9, -2.946103
1, -3.809854
2, 2.717801
3, -0.231691
4, -2.765065
5, -4.979466
6, 3.856528
7, 2.793779
8, 0.680205
9, -2.945301
1, -3.809464
2, 2.717736
3, -0.232220
4, -2.759609
5, -4.980367
6, 3.849133
7, 2.803462
8, 0.678607
9, -2.958425
1, -3.810772
2, 2.720814
3, -0.229374
4, -2.760171
5, -4.979043
6, 3.850357
7, 2.801860
8, 0.682376
9, -2.954939
1, -3.810856
2, 2.720829
3, -0.229336
4, -2.767859
5, -4.977675
6, 3.853805
7, 2.797938
8, 0.683074
9, -2.953180
1, -3.809525
2, 2.718914
3, -0.229761
4, -2.764594
5, -4.982371
6, 3.852763
7, 2.806073
8, 0.671373
9, -2.955776
1, -3.813502
2, 2.722370
3, -0.226893
4, -2.766309
5, -4.980880
6, 3.854000
7, 2.800955
8, 0.675821
9, -2.952085
1, -3.813556
2, 2.722384
3, -0.226874
4, -2.772346
5, -4.979373
6, 3.856068
7, 2.798613
8, 0.676406
9, -2.951283
1, -3.813246
2, 2.722374
3, -0.227315
4, -2.765891
5, -4.979583
6, 3.846905
7, 2.809219
8, 0.676060
9, -2.966339
1, -3.815053
2, 2.727342
3, -0.224773
4, -2.766719
5, -4.977307
6, 3.848070
7, 2.806948
8, 0.682300
9, -2.963145
1, -3.815113
2, 2.727356
3, -0.224752
4, -2.773027
5, -4.975789
6, 3.850341
7, 2.804368
8, 0.682921
9, -2.962217
1, -3.806794
2, 2.720753
3, -0.224871
4, -2.762373
5, -4.984245
6, 3.850188
7, 2.829448
8, 0.663015
9, -2.962576
1, -3.810468
2, 2.726140
3, -0.222306
4, -2.764063
5, -4.981768
6, 3.851368
7, 2.824700
8, 0.669977
9, -2.959261
1, -3.810516
2, 2.726153
3, -0.222291
4, -2.769844
5, -4.980218
6, 3.853189
7, 2.822590
8, 0.670542
9, -2.958596
1, -3.809937
2, 2.725449
3, -0.222755
4, -2.767416
5, -4.983169
6, 3.851243
7, 2.828296
8, 0.663608
9, -2.963171
1, -3.812185
2, 2.729561
3, -0.220050
4, -2.768411
5, -4.981348
6, 3.852440
7, 2.825488
8, 0.668744
9, -2.959792
1, -3.812293
2, 2.729579
3, -0.219999
4, -2.777345
5, -4.979820
6, 3.856637
7, 2.820212
8, 0.669646
9, -2.957314
1, -3.809177
2, 2.725333
3, -0.220268
4, -2.772375
5, -4.986594
6, 3.856209
7, 2.832963
8, 0.652269
9, -2.958413
1, -3.811823
2, 2.730709
3, -0.217769
4, -2.773586
5, -4.984132
6, 3.857353
7, 2.829608
8, 0.659086
9, -2.955244
1, -3.811894
2, 2.730725
3, -0.217742
4, -2.780726
5, -4.982530
6, 3.860064
7, 2.826256
8, 0.659838
9, -2.953971
1, -3.799302
2, 2.722386
3, -0.218117
4, -2.766408
5, -4.992011
6, 3.859637
7, 2.858854
8, 0.638252
9, -2.954942
1, -3.803431
2, 2.728521
3, -0.215668
4, -2.768324
5, -4.989163
6, 3.860774
7, 2.853511
8, 0.646192
9, -2.951773
1, -3.803477
2, 2.728535
3, -0.215657
4, -2.773944
5, -4.987425
6, 3.862198
7, 2.851489
8, 0.646817
9, -2.951261
1, -3.797866
2, 2.721596
3, -0.215592
4, -2.766969
5, -4.996052
6, 3.862278
7, 2.869466
8, 0.624583
9, -2.951054
1, -3.800970
2, 2.726896
3, -0.213041
4, -2.768361
5, -4.993674
6, 3.863422
7, 2.865566
8, 0.631241
9, -2.947849
1, -3.801036
2, 2.726913
3, -0.213020
4, -2.775294
5, -4.991899
6, 3.865632
7, 2.862446
8, 0.632040
9, -2.946855
1, -3.799253
2, 2.724912
3, -0.213351
4, -2.771545
5, -4.996107
6, 3.864935
7, 2.871457
8, 0.621926
9, -2.948530
1, -3.802200
2, 2.731403
3, -0.211051
4, -2.772915
5, -4.993089
6, 3.866004
7, 2.867730
8, 0.630136
9, -2.945620
1, -3.802240
2, 2.731419
3, -0.211045
4, -2.777911
5, -4.991119
6, 3.866676
7, 2.866059
8, 0.630795
9, -2.945395
1, -3.796611
2, 2.726499
3, -0.211281
4, -2.770033
5, -4.998004
6, 3.866346
7, 2.884847
8, 0.614376
9, -2.946182
1, -3.799444
2, 2.732516
3, -0.208915
4, -2.771327
5, -4.995256
6, 3.867427
7, 2.881301
8, 0.621905
9, -2.943221
1, -3.799519
2, 2.732536
3, -0.208893
4, -2.778605
5, -4.993313
6, 3.869536
7, 2.877849
8, 0.622826
9, -2.942221
1, -3.793550
2, 2.726109
3, -0.208943
4, -2.771071
5, -5.001426
6, 3.869473
7, 2.896662
8, 0.602567
9, -2.942378
1, -3.798725
2, 2.734041
3, -0.206772
4, -2.773553
5, -4.997622
6, 3.870514
7, 2.889862
8, 0.612991
9, -2.939525
1, -3.798765
2, 2.734056
3, -0.206765
4, -2.778768
5, -4.995726
6, 3.871397
7, 2.888094
8, 0.613633
9, -2.939225
1, -3.798205
2, 2.733459
3, -0.207263
4, -2.776654
5, -4.997980
6, 3.869515
7, 2.892989
8, 0.608416
9, -2.943583
1, -3.802931
2, 2.741268
3, -0.205134
4, -2.778928
5, -4.994223
6, 3.870539
7, 2.886803
8, 0.618637
9, -2.940796
1, -3.802986
2, 2.741286
3, -0.205122
4, -2.784999
5, -4.992248
6, 3.871821
7, 2.884348
8, 0.619436
9, -2.940277
1, -3.793954
2, 2.734513
3, -0.205457
4, -2.774049
5, -5.000458
6, 3.871415
7, 2.909903
8, 0.600274
9, -2.941225
1, -3.798503
2, 2.741034
3, -0.203124
4, -2.776148
5, -4.997450
6, 3.872492
7, 2.904067
8, 0.608639
9, -2.938231
1, -3.798558
2, 2.741052
3, -0.203112
4, -2.782302
5, -4.995466
6, 3.873763
7, 2.901567
8, 0.609445
9, -2.937715
1, -3.797657
2, 2.739977
3, -0.203674
4, -2.779691
5, -4.998579
6, 3.872137
7, 2.907751
8, 0.602073
9, -2.941564
1, -3.802142
2, 2.744865
3, -0.201078
4, -2.781665
5, -4.996428
6, 3.873279
7, 2.902063
8, 0.608271
9, -2.938274
1, -3.802212
2, 2.744886
3, -0.201062
4, -2.788575
5, -4.994389
6, 3.874924
7, 2.898907
8, 0.609203
9, -2.937523
1, -3.802019
2, 2.744915
3, -0.201462
4, -2.785445
5, -4.993923
6, 3.868405
7, 2.904737
8, 0.610070
9, -2.949662
1, -3.806506
2, 2.751089
3, -0.199093
4, -2.787516
5, -4.991072
6, 3.869499
7, 2.898961
8, 0.618017
9, -2.946613
1, -3.806548
2, 2.751101
3, -0.199082
4, -2.792996
5, -4.989367
6, 3.870860
7, 2.897057
8, 0.618610
9, -2.946140
1, -3.806218
2, 2.750947
3, -0.199586
4, -2.790853
5, -4.990372
6, 3.867587
7, 2.901639
8, 0.616463
9, -2.953138
1, -3.809735
2, 2.755913
3, -0.197079
4, -2.792429
5, -4.988147
6, 3.868710
7, 2.897210
8, 0.622716
9, -2.949980
1, -3.809793
2, 2.755928
3, -0.197060
4, -2.798956
5, -4.986445
6, 3.870775
7, 2.894441
8, 0.623438
9, -2.949104
1, -3.809425
2, 2.755597
3, -0.197510
4, -2.797118
5, -4.988102
6, 3.868526
7, 2.898582
8, 0.619705
9, -2.954175
1, -3.814645
2, 2.759293
3, -0.194727
4, -2.799359
5, -4.986515
6, 3.869721
7, 2.891883
8, 0.624448
9, -2.950603
1, -3.814715
2, 2.759311
3, -0.194704
4, -2.806475
5, -4.984684
6, 3.872011
7, 2.888540
8, 0.625308
9, -2.949527
1, -3.814573
2, 2.759310
3, -0.195035
4, -2.805236
5, -4.984692
6, 3.869127
7, 2.891163
8, 0.625293
9, -2.955634
1, -3.817720
2, 2.763278
3, -0.192408
4, -2.806613
5, -4.982955
6, 3.870276
7, 2.887227
8, 0.630257
9, -2.952347
1, -3.817749
2, 2.763291
3, -0.192404
4, -2.810957
5, -4.981133
6, 3.870859
7, 2.886008
8, 0.630768
9, -2.952184
1, -3.817599
2, 2.763277
3, -0.192728
4, -2.809814
5, -4.981240
6, 3.868394
7, 2.888459
8, 0.630540
9, -2.957470
1, -3.820867
2, 2.765584
3, -0.189809
4, -2.811165
5, -4.980286
6, 3.869601
7, 2.884413
8, 0.633396
9, -2.953857
1, -3.820897
2, 2.765596
3, -0.189806
4, -2.815475
5, -4.978460
6, 3.870173
7, 2.883204
8, 0.633908
9, -2.953697
1, -3.816646
2, 2.761881
3, -0.190077
4, -2.808755
5, -4.984333
6, 3.869744
7, 2.899045
8, 0.620062
9, -2.954707
1, -3.823199
2, 2.766667
3, -0.187463
4, -2.811685
5, -4.982193
6, 3.870912
7, 2.890342
8, 0.626419
9, -2.951236
1, -3.823245
2, 2.766682
3, -0.187452
4, -2.817222
5, -4.980391
6, 3.872256
7, 2.888301
8, 0.627083
9, -2.950741
1, -3.822571
2, 2.766249
3, -0.188194
4, -2.813846
5, -4.982560
6, 3.868541
7, 2.895541
8, 0.622430
9, -2.958711
1, -3.824471
2, 2.770883
3, -0.185799
4, -2.814700
5, -4.980479
6, 3.869616
7, 2.893198
8, 0.628144
9, -2.955758
1, -3.824507
2, 2.770895
3, -0.185790
4, -2.819752
5, -4.978830
6, 3.870867
7, 2.891570
8, 0.628675
9, -2.955355
1, -3.820175
2, 2.767689
3, -0.186190
4, -2.812661
5, -4.984076
6, 3.870213
7, 2.907863
8, 0.616622
9, -2.956859
1, -3.823606
2, 2.771415
3, -0.183531
4, -2.814149
5, -4.982461
6, 3.871366
7, 2.903571
8, 0.621283
9, -2.953533
1, -3.823645
2, 2.771430
3, -0.183524
4, -2.819227
5, -4.980607
6, 3.872345
7, 2.901848
8, 0.621912
9, -2.953201
1, -3.823326
2, 2.771432
3, -0.183976
4, -2.810941
5, -4.980536
6, 3.860605
7, 2.913720
8, 0.622014
9, -2.970019
1, -3.828798
2, 2.776319
3, -0.181396
4, -2.813414
5, -4.978328
6, 3.861772
7, 2.906572
8, 0.628396
9, -2.966650
1, -3.828841
2, 2.776330
3, -0.181382
4, -2.819183
5, -4.976851
6, 3.863705
7, 2.904458
8, 0.628938
9, -2.965941
1, -3.828615
2, 2.776099
3, -0.181681
4, -2.818005
5, -4.978049
6, 3.862147
7, 2.907127
8, 0.626221
9, -2.969471
1, -3.831685
2, 2.780874
3, -0.179235
4, -2.819398
5, -4.975883
6, 3.863257
7, 2.903256
8, 0.632241
9, -2.966387
1, -3.831729
2, 2.780885
3, -0.179221
4, -2.825095
5, -4.974367
6, 3.865113
7, 2.901175
8, 0.632795
9, -2.965709
1, -3.831588
2, 2.780806
3, -0.179503
4, -2.823533
5, -4.975240
6, 3.861986
7, 2.904537
8, 0.630916
9, -2.972440
1, -3.833523
2, 2.784457
3, -0.176937
4, -2.824385
5, -4.973632
6, 3.863116
7, 2.902160
8, 0.635401
9, -2.969289
1, -3.833594
2, 2.784470
3, -0.176905
4, -2.831883
5, -4.972320
6, 3.866515
7, 2.898410
8, 0.636057
9, -2.967589
1, -3.833364
2, 2.784425
3, -0.177281
4, -2.828419
5, -4.972989
6, 3.860835
7, 2.905062
8, 0.634773
9, -2.978497
1, -3.835733
2, 2.789296
3, -0.174923
4, -2.829508
5, -4.970750
6, 3.861919
7, 2.902096
8, 0.640874
9, -2.975543
1, -3.835793
2, 2.789311
3, -0.174901
4, -2.836148
5, -4.969098
6, 3.864298
7, 2.899152
8, 0.641606
9, -2.974489
1, -3.835597
2, 2.788981
3, -0.175148
4, -2.835086
5, -4.970887
6, 3.862962
7, 2.901635
8, 0.637422
9, -2.977614
1, -3.838136
2, 2.791249
3, -0.172301
4, -2.836155
5, -4.969932
6, 3.864160
7, 2.898510
8, 0.640213
9, -2.974109
1, -3.838176
2, 2.791260
3, -0.172288
4, -2.841619
5, -4.968406
6, 3.865904
7, 2.896574
8, 0.640754
9, -2.973491
1, -3.838060
2, 2.791172
3, -0.172532
4, -2.840661
5, -4.969131
6, 3.863897
7, 2.898700
8, 0.639147
9, -2.977942
1, -3.842582
2, 2.795078
3, -0.169909
4, -2.842678
5, -4.967389
6, 3.865067
7, 2.892845
8, 0.644203
9, -2.974546
1, -3.842629
2, 2.795089
3, -0.169892
4, -2.848559
5, -4.965901
6, 3.867160
7, 2.890561
8, 0.644781
9, -2.973733
1, -3.842420
2, 2.794990
3, -0.170234
4, -2.846374
5, -4.966941
6, 3.863575
7, 2.895170
8, 0.642587
9, -2.981293
1, -3.847017
2, 2.799506
3, -0.167722
4, -2.848476
5, -4.964876
6, 3.864724
7, 2.889158
8, 0.648494
9, -2.978008
1, -3.847071
2, 2.799518
3, -0.167701
4, -2.854898
5, -4.963387
6, 3.867224
7, 2.886381
8, 0.649137
9, -2.976927
1, -3.846866
2, 2.799388
3, -0.168026
4, -2.853108
5, -4.964518
6, 3.864395
7, 2.890269
8, 0.646681
9, -2.983072
1, -3.849262
2, 2.803335
3, -0.165556
4, -2.854192
5, -4.962733
6, 3.865512
7, 2.887252
8, 0.651649
9, -2.979962
1, -3.849307
2, 2.803349
3, -0.165543
4, -2.859669
5, -4.961009
6, 3.867096
7, 2.885195
8, 0.652296
9, -2.979368
1, -3.839430
2, 2.795629
3, -0.165715
4, -2.847819
5, -4.970272
6, 3.866889
7, 2.912847
8, 0.630682
9, -2.979850
1, -3.842625
2, 2.799507
3, -0.163167
4, -2.849243
5, -4.968543
6, 3.868025
7, 2.908814
8, 0.635578
9, -2.976633
1, -3.842702
2, 2.799525
3, -0.163136
4, -2.856889
5, -4.966808
6, 3.871037
7, 2.904869
8, 0.636473
9, -2.975079
1, -3.834176
2, 2.790896
3, -0.163024
4, -2.847151
5, -4.976662
6, 3.871166
7, 2.928955
8, 0.612097
9, -2.974762
1, -3.839665
2, 2.796216
3, -0.160591
4, -2.849678
5, -4.974213
6, 3.872285
7, 2.921736
8, 0.619095
9, -2.971562
1, -3.839708
2, 2.796232
3, -0.160581
4, -2.855091
5, -4.972311
6, 3.873500
7, 2.919697
8, 0.619811
9, -2.971105
1, -3.838063
2, 2.794516
3, -0.160867
4, -2.851493
5, -4.976065
6, 3.872875
7, 2.928179
8, 0.610963
9, -2.972576
1, -3.841623
2, 2.800031
3, -0.158610
4, -2.853146
5, -4.973505
6, 3.873923
7, 2.923626
8, 0.618017
9, -2.969691
1, -3.841657
2, 2.800043
3, -0.158602
4, -2.858088
5, -4.971783
6, 3.875093
7, 2.921999
8, 0.618583
9, -2.969306
1, -3.841074
2, 2.799482
3, -0.159008
4, -2.856009
5, -4.973781
6, 3.873646
7, 2.926754
8, 0.614015
9, -2.972614
1, -3.848679
2, 2.805040
3, -0.156571
4, -2.859552
5, -4.971192
6, 3.874781
7, 2.916348
8, 0.621619
9, -2.969280
1, -3.848710
2, 2.805052
3, -0.156565
4, -2.864142
5, -4.969398
6, 3.875663
7, 2.914915
8, 0.622179
9, -2.969004
1, -3.843720
2, 2.800709
3, -0.156801
4, -2.856719
5, -4.975858
6, 3.875313
7, 2.932435
8, 0.606933
9, -2.969831
1, -3.845918
2, 2.807004
3, -0.154868
4, -2.857764
5, -4.972864
6, 3.876232
7, 2.929671
8, 0.614848
9, -2.967401
1, -3.845958
2, 2.807017
3, -0.154859
4, -2.863104
5, -4.971069
6, 3.877553
7, 2.927723
8, 0.615503
9, -2.966919
1, -3.832258
2, 2.797782
3, -0.155369
4, -2.848216
5, -4.981105
6, 3.876998
7, 2.961440
8, 0.592775
9, -2.968174
1, -3.837171
2, 2.803602
3, -0.153107
4, -2.850496
5, -4.978405
6, 3.878048
7, 2.955081
8, 0.600308
9, -2.965248
1, -3.837210
2, 2.803617
3, -0.153100
4, -2.855684
5, -4.976480
6, 3.879026
7, 2.953219
8, 0.600998
9, -2.964897
1, -3.837005
2, 2.803588
3, -0.153492
4, -2.853009
5, -4.976861
6, 3.873916
7, 2.958487
8, 0.600248
9, -2.974962
1, -3.840587
2, 2.808408
3, -0.151140
4, -2.854634
5, -4.974675
6, 3.874983
7, 2.953969
8, 0.606329
9, -2.971995
1, -3.840633
2, 2.808422
3, -0.151126
4, -2.860568
5, -4.972929
6, 3.876723
7, 2.951606
8, 0.607024
9, -2.971302
1, -3.829467
2, 2.799496
3, -0.151323
4, -2.848259
5, -4.982769
6, 3.876506
7, 2.980487
8, 0.583937
9, -2.971810
1, -3.834816
2, 2.805217
3, -0.149007
4, -2.850722
5, -4.980134
6, 3.877573
7, 2.973571
8, 0.591335
9, -2.968816
1, -3.834850
2, 2.805229
3, -0.148999
4, -2.855799
5, -4.978391
6, 3.878736
7, 2.971880
8, 0.591915
9, -2.968428
1, -3.834640
2, 2.805192
3, -0.149408
4, -2.853313
5, -4.978829
6, 3.873888
7, 2.976829
8, 0.591042
9, -2.978081
1, -3.838691
2, 2.810681
3, -0.147143
4, -2.855181
5, -4.976299
6, 3.874932
7, 2.971683
8, 0.598015
9, -2.975204
1, -3.838740
2, 2.810695
3, -0.147127
4, -2.861400
5, -4.974599
6, 3.876906
7, 2.969113
8, 0.598717
9, -2.974388
1, -3.838597
2, 2.810557
3, -0.147438
4, -2.860353
5, -4.975604
6, 3.874628
7, 2.971450
8, 0.596476
9, -2.979469
1, -3.843352
2, 2.815653
3, -0.145075
4, -2.862528
5, -4.973272
6, 3.875710
7, 2.965336
8, 0.603028
9, -2.976430
1, -3.843392
2, 2.815666
3, -0.145065
4, -2.867972
5, -4.971484
6, 3.877092
7, 2.963331
8, 0.603686
9, -2.975921
1, -3.843067
2, 2.815273
3, -0.145408
4, -2.866611
5, -4.973134
6, 3.875651
7, 2.966455
8, 0.599898
9, -2.979229
1, -3.848223
2, 2.822013
3, -0.143348
4, -2.869103
5, -4.969877
6, 3.876647
7, 2.959662
8, 0.608779
9, -2.976513
1, -3.848252
2, 2.822024
3, -0.143342
4, -2.873665
5, -4.968118
6, 3.877544
7, 2.958271
8, 0.609315
9, -2.976240
1, -3.841878
2, 2.816600
3, -0.143567
4, -2.865063
5, -4.975438
6, 3.877241
7, 2.978450
8, 0.592144
9, -2.976951
1, -3.846755
2, 2.823838
3, -0.141635
4, -2.867444
5, -4.971904
6, 3.878184
7, 2.972057
8, 0.601633
9, -2.974420
1, -3.846785
2, 2.823850
3, -0.141630
4, -2.872108
5, -4.970136
6, 3.879111
7, 2.970605
8, 0.602183
9, -2.974132
1, -3.844819
2, 2.821960
3, -0.141921
4, -2.868138
5, -4.973953
6, 3.878522
7, 2.979842
8, 0.593301
9, -2.975501
1, -3.850842
2, 2.828844
3, -0.139871
4, -2.871060
5, -4.970614
6, 3.879517
7, 2.971813
8, 0.602479
9, -2.972768
1, -3.850890
2, 2.828855
3, -0.139853
4, -2.877342
5, -4.969114
6, 3.881816
7, 2.969196
8, 0.603103
9, -2.971810
1, -3.850490
2, 2.828220
3, -0.140241
4, -2.875777
5, -4.971602
6, 3.880298
7, 2.972905
8, 0.597209
9, -2.975406
1, -3.855078
2, 2.832155
3, -0.137761
4, -2.877814
5, -4.969855
6, 3.881399
7, 2.967049
8, 0.602231
9, -2.972241
1, -3.855110
2, 2.832167
3, -0.137754
4, -2.882637
5, -4.968061
6, 3.882410
7, 2.965459
8, 0.602823
9, -2.971907
1, -3.853282
2, 2.831036
3, -0.138251
4, -2.878454
5, -4.970648
6, 3.881272
7, 2.974764
8, 0.597069
9, -2.974438
1, -3.857670
2, 2.835290
3, -0.135866
4, -2.880427
5, -4.968735
6, 3.882345
7, 2.969160
8, 0.602501
9, -2.971392
1, -3.857694
2, 2.835301
3, -0.135863
4, -2.884553
5, -4.966922
6, 3.882917
7, 2.968004
8, 0.603009
9, -2.971231
1, -3.857187
2, 2.834352
3, -0.136146
4, -2.882974
5, -4.969874
6, 3.882036
7, 2.971833
8, 0.595849
9, -2.973367
1, -3.861248
2, 2.837956
3, -0.133666
4, -2.884762
5, -4.968288
6, 3.883128
7, 2.966692
8, 0.600411
9, -2.970229
1, -3.861283
2, 2.837970
3, -0.133660
4, -2.889644
5, -4.966379
6, 3.884025
7, 2.964997
8, 0.601074
9, -2.969918
1, -3.860954
2, 2.837797
3, -0.134167
4, -2.887320
5, -4.967604
6, 3.880441
7, 2.969928
8, 0.598475
9, -2.977521
1, -3.863908
2, 2.842273
3, -0.131951
4, -2.888667
5, -4.965563
6, 3.881451
7, 2.966217
8, 0.604099
9, -2.974738
1, -3.863941
2, 2.842285
3, -0.131943
4, -2.893579
5, -4.963778
6, 3.882561
7, 2.964549
8, 0.604705
9, -2.974361
1, -3.862571
2, 2.840198
3, -0.132460
4, -2.890525
5, -4.968431
6, 3.881410
7, 2.972140
8, 0.593138
9, -2.977221
1, -3.865741
2, 2.844233
3, -0.130130
4, -2.891945
5, -4.966622
6, 3.882454
7, 2.968162
8, 0.598204
9, -2.974298
1, -3.865769
2, 2.844245
3, -0.130126
4, -2.896361
5, -4.964759
6, 3.883165
7, 2.966786
8, 0.598784
9, -2.974076
1, -3.865568
2, 2.844062
3, -0.130447
4, -2.895283
5, -4.965743
6, 3.881445
